date,locale,traffic,conversion
2023-06-29,CA,420,17
2023-06-29,DE,302,13
2023-06-29,ES,257,5
2023-06-29,FR,271,20
2023-06-29,GB,1653,64
2023-06-29,IN,525,6
2023-06-29,JP,553,30
2023-06-29,TR,209,1
2023-06-29,US,891,39
2023-06-30,AU,222,17
2023-06-30,BR,213,12
2023-06-30,CA,369,18
2023-06-30,DE,311,15
2023-06-30,ES,254,7
2023-06-30,FR,250,12
2023-06-30,GB,1583,75
2023-06-30,IN,595,10
2023-06-30,JP,521,41
2023-06-30,TR,218,0
2023-06-30,US,861,38
2023-07-01,AU,170,10
2023-07-01,BR,131,7
2023-07-01,CA,341,11
2023-07-01,DE,205,4
2023-07-01,ES,210,2
2023-07-01,FR,182,6
2023-07-01,GB,1272,28
2023-07-01,IN,516,3
2023-07-01,JP,357,12
2023-07-01,TR,204,0
2023-07-01,US,741,18
2023-07-02,AU,211,11
2023-07-02,BR,178,7
2023-07-02,CA,290,5
2023-07-02,DE,223,5
2023-07-02,ES,146,2
2023-07-02,FR,236,7
2023-07-02,GB,1230,26
2023-07-02,IN,462,4
2023-07-02,JP,375,17
2023-07-02,TR,209,0
2023-07-02,US,669,9
2023-07-03,AU,302,32
2023-07-03,BR,339,21
2023-07-03,CA,446,20
2023-07-03,DE,423,28
2023-07-03,ES,346,8
2023-07-03,FR,313,14
2023-07-03,GB,1916,95
2023-07-03,IN,608,9
2023-07-03,JP,561,55
2023-07-03,TR,383,14
2023-07-03,US,978,40
2023-07-04,AU,261,15
2023-07-04,BR,302,17
2023-07-04,CA,404,26
2023-07-04,DE,317,15
2023-07-04,ES,281,9
2023-07-04,FR,305,21
2023-07-04,GB,2176,75
2023-07-04,IN,617,10
2023-07-04,JP,599,43
2023-07-04,TR,377,9
2023-07-04,US,811,28
2023-07-05,AU,265,13
2023-07-05,BR,269,14
2023-07-05,CA,406,20
2023-07-05,DE,334,15
2023-07-05,ES,290,11
2023-07-05,FR,312,15
2023-07-05,GB,1740,62
2023-07-05,IN,657,11
2023-07-05,JP,490,26
2023-07-05,TR,328,14
2023-07-05,US,854,45
2023-07-06,AU,293,19
2023-07-06,BR,291,20
2023-07-06,CA,426,18
2023-07-06,DE,303,18
2023-07-06,ES,286,8
2023-07-06,FR,291,12
2023-07-06,GB,1812,72
2023-07-06,IN,604,12
2023-07-06,JP,468,36
2023-07-06,TR,300,6
2023-07-06,US,954,40
2023-07-07,AU,229,8
2023-07-07,BR,242,13
2023-07-07,CA,356,21
2023-07-07,DE,279,14
2023-07-07,ES,258,8
2023-07-07,FR,274,6
2023-07-07,GB,1652,69
2023-07-07,IN,595,10
2023-07-07,JP,468,32
2023-07-07,TR,348,4
2023-07-07,US,897,34
2023-07-08,AU,173,9
2023-07-08,BR,160,9
2023-07-08,CA,292,6
2023-07-08,DE,181,1
2023-07-08,ES,176,3
2023-07-08,FR,217,9
2023-07-08,GB,1358,31
2023-07-08,IN,488,0
2023-07-08,JP,341,16
2023-07-08,TR,211,0
2023-07-08,US,670,7
2023-07-09,AU,206,10
2023-07-09,BR,184,6
2023-07-09,CA,249,6
2023-07-09,DE,194,2
2023-07-09,ES,158,4
2023-07-09,FR,189,3
2023-07-09,GB,1278,34
2023-07-09,IN,439,6
2023-07-09,JP,335,14
2023-07-09,TR,244,1
2023-07-09,US,654,16
2023-07-10,AU,275,24
2023-07-10,BR,283,19
2023-07-10,CA,402,24
2023-07-10,DE,344,23
2023-07-10,ES,255,10
2023-07-10,FR,299,18
2023-07-10,GB,1914,91
2023-07-10,IN,609,11
2023-07-10,JP,492,53
2023-07-10,TR,336,6
2023-07-10,US,868,34
2023-07-11,AU,259,17
2023-07-11,BR,304,16
2023-07-11,CA,400,18
2023-07-11,DE,309,16
2023-07-11,ES,321,9
2023-07-11,FR,300,16
2023-07-11,GB,1907,68
2023-07-11,IN,571,16
2023-07-11,JP,525,42
2023-07-11,TR,313,6
2023-07-11,US,820,51
2023-07-12,AU,278,18
2023-07-12,BR,292,10
2023-07-12,CA,419,14
2023-07-12,DE,323,19
2023-07-12,ES,280,12
2023-07-12,FR,305,13
2023-07-12,GB,1883,74
2023-07-12,IN,637,9
2023-07-12,JP,526,40
2023-07-12,TR,303,10
2023-07-12,US,812,27
2023-07-13,AU,369,28
2023-07-13,BR,276,16
2023-07-13,CA,389,34
2023-07-13,DE,331,12
2023-07-13,ES,254,9
2023-07-13,FR,272,14
2023-07-13,GB,1891,62
2023-07-13,IN,643,6
2023-07-13,JP,556,45
2023-07-13,TR,329,6
2023-07-13,US,855,41
2023-07-14,AU,268,24
2023-07-14,BR,255,10
2023-07-14,CA,414,20
2023-07-14,DE,312,21
2023-07-14,ES,223,10
2023-07-14,FR,256,14
2023-07-14,GB,1848,52
2023-07-14,IN,565,3
2023-07-14,JP,474,30
2023-07-14,TR,273,3
2023-07-14,US,809,38
2023-07-15,AU,208,13
2023-07-15,BR,162,7
2023-07-15,CA,290,6
2023-07-15,DE,223,6
2023-07-15,ES,147,1
2023-07-15,FR,194,4
2023-07-15,GB,1327,34
2023-07-15,IN,497,2
2023-07-15,JP,305,12
2023-07-15,TR,220,0
2023-07-15,US,679,15
2023-07-16,AU,196,16
2023-07-16,BR,177,2
2023-07-16,CA,308,7
2023-07-16,DE,213,2
2023-07-16,ES,161,1
2023-07-16,FR,184,11
2023-07-16,GB,1300,25
2023-07-16,IN,424,3
2023-07-16,JP,347,11
2023-07-16,TR,210,1
2023-07-16,US,623,11
2023-07-17,AU,257,14
2023-07-17,BR,301,11
2023-07-17,CA,459,35
2023-07-17,DE,369,18
2023-07-17,ES,265,8
2023-07-17,FR,299,19
2023-07-17,GB,1941,69
2023-07-17,IN,639,11
2023-07-17,JP,429,34
2023-07-17,TR,309,14
2023-07-17,US,872,30
2023-07-18,AU,304,17
2023-07-18,BR,272,15
2023-07-18,CA,425,23
2023-07-18,DE,343,12
2023-07-18,ES,276,12
2023-07-18,FR,313,7
2023-07-18,GB,1829,77
2023-07-18,IN,602,8
2023-07-18,JP,491,38
2023-07-18,TR,326,7
2023-07-18,US,862,28
2023-07-19,AU,259,20
2023-07-19,BR,275,8
2023-07-19,CA,404,20
2023-07-19,DE,358,12
2023-07-19,ES,281,4
2023-07-19,FR,342,17
2023-07-19,GB,1817,73
2023-07-19,IN,631,2
2023-07-19,JP,497,34
2023-07-19,TR,281,10
2023-07-19,US,843,33
2023-07-20,AU,290,21
2023-07-20,BR,253,12
2023-07-20,CA,398,14
2023-07-20,DE,355,20
2023-07-20,ES,251,9
2023-07-20,FR,301,15
2023-07-20,GB,1788,63
2023-07-20,IN,561,9
2023-07-20,JP,509,33
2023-07-20,TR,306,4
2023-07-20,US,772,39
2023-07-21,AU,287,18
2023-07-21,BR,233,9
2023-07-21,CA,397,19
2023-07-21,DE,276,12
2023-07-21,ES,268,8
2023-07-21,FR,290,15
2023-07-21,GB,1683,49
2023-07-21,IN,550,5
2023-07-21,JP,482,41
2023-07-21,TR,338,6
2023-07-21,US,766,30
2023-07-22,AU,223,5
2023-07-22,BR,170,9
2023-07-22,CA,302,5
2023-07-22,DE,172,5
2023-07-22,ES,187,1
2023-07-22,FR,245,7
2023-07-22,GB,1280,23
2023-07-22,IN,522,2
2023-07-22,JP,311,16
2023-07-22,TR,212,0
2023-07-22,US,543,15
2023-07-23,AU,244,6
2023-07-23,BR,151,5
2023-07-23,CA,257,4
2023-07-23,DE,213,7
2023-07-23,ES,166,6
2023-07-23,FR,200,3
2023-07-23,GB,1249,31
2023-07-23,IN,435,4
2023-07-23,JP,323,12
2023-07-23,TR,220,0
2023-07-23,US,627,15
2023-07-24,AU,317,22
2023-07-24,BR,288,28
2023-07-24,CA,391,24
2023-07-24,DE,339,22
2023-07-24,ES,288,9
2023-07-24,FR,333,24
2023-07-24,GB,1980,95
2023-07-24,IN,607,14
2023-07-24,JP,508,58
2023-07-24,TR,350,14
2023-07-24,US,830,36
2023-07-25,AU,342,18
2023-07-25,BR,303,16
2023-07-25,CA,401,22
2023-07-25,DE,352,18
2023-07-25,ES,317,5
2023-07-25,FR,360,15
2023-07-25,GB,1875,59
2023-07-25,IN,617,7
2023-07-25,JP,535,44
2023-07-25,TR,333,10
2023-07-25,US,817,29
2023-07-26,AU,407,21
2023-07-26,BR,274,14
2023-07-26,CA,449,22
2023-07-26,DE,351,11
2023-07-26,ES,302,8
2023-07-26,FR,361,13
2023-07-26,GB,1943,58
2023-07-26,IN,674,8
2023-07-26,JP,476,44
2023-07-26,TR,308,10
2023-07-26,US,884,27
2023-07-27,AU,313,16
2023-07-27,BR,259,19
2023-07-27,CA,408,19
2023-07-27,DE,321,18
2023-07-27,ES,248,4
2023-07-27,FR,300,22
2023-07-27,GB,1816,61
2023-07-27,IN,616,8
2023-07-27,JP,515,37
2023-07-27,TR,318,10
2023-07-27,US,807,26
2023-07-28,AU,248,14
2023-07-28,BR,267,7
2023-07-28,CA,383,17
2023-07-28,DE,267,16
2023-07-28,ES,267,8
2023-07-28,FR,322,13
2023-07-28,GB,1679,65
2023-07-28,IN,592,7
2023-07-28,JP,501,37
2023-07-28,TR,295,7
2023-07-28,US,791,32
2023-07-29,AU,171,13
2023-07-29,BR,153,9
2023-07-29,CA,283,6
2023-07-29,DE,233,5
2023-07-29,ES,178,2
2023-07-29,FR,222,9
2023-07-29,GB,1271,24
2023-07-29,IN,498,7
2023-07-29,JP,311,14
2023-07-29,TR,206,1
2023-07-29,US,658,10
2023-07-30,AU,199,12
2023-07-30,BR,157,3
2023-07-30,CA,272,7
2023-07-30,DE,258,3
2023-07-30,ES,199,5
2023-07-30,FR,199,3
2023-07-30,GB,1210,36
2023-07-30,IN,473,5
2023-07-30,JP,329,16
2023-07-30,TR,219,3
2023-07-30,US,590,11
2023-07-31,AU,332,21
2023-07-31,BR,291,21
2023-07-31,CA,437,27
2023-07-31,DE,372,31
2023-07-31,ES,322,13
2023-07-31,FR,326,32
2023-07-31,GB,1970,78
2023-07-31,IN,630,15
2023-07-31,JP,577,56
2023-07-31,TR,324,14
2023-07-31,US,920,37
2023-08-01,AU,317,18
2023-08-01,BR,286,17
2023-08-01,CA,447,16
2023-08-01,DE,392,17
2023-08-01,ES,332,7
2023-08-01,FR,333,18
2023-08-01,GB,1941,66
2023-08-01,IN,705,10
2023-08-01,JP,516,33
2023-08-01,TR,322,6
2023-08-01,US,1010,47
2023-08-02,AU,294,27
2023-08-02,BR,251,13
2023-08-02,CA,439,16
2023-08-02,DE,376,19
2023-08-02,ES,317,14
2023-08-02,FR,351,11
2023-08-02,GB,1822,69
2023-08-02,IN,634,10
2023-08-02,JP,487,41
2023-08-02,TR,301,5
2023-08-02,US,949,32
2023-08-03,AU,290,10
2023-08-03,BR,274,22
2023-08-03,CA,416,20
2023-08-03,DE,320,17
2023-08-03,ES,312,6
2023-08-03,FR,331,23
2023-08-03,GB,2359,65
2023-08-03,IN,676,8
2023-08-03,JP,461,32
2023-08-03,TR,304,9
2023-08-03,US,943,46
2023-08-04,AU,275,15
2023-08-04,BR,253,21
2023-08-04,CA,375,19
2023-08-04,DE,298,15
2023-08-04,ES,246,6
2023-08-04,FR,293,11
2023-08-04,GB,1793,65
2023-08-04,IN,644,8
2023-08-04,JP,476,21
2023-08-04,TR,271,5
2023-08-04,US,941,31
2023-08-05,AU,209,8
2023-08-05,BR,147,7
2023-08-05,CA,269,12
2023-08-05,DE,223,3
2023-08-05,ES,182,3
2023-08-05,FR,257,4
2023-08-05,GB,1160,26
2023-08-05,IN,517,5
2023-08-05,JP,312,11
2023-08-05,TR,212,1
2023-08-05,US,701,12
2023-08-06,AU,194,8
2023-08-06,BR,146,2
2023-08-06,CA,263,8
2023-08-06,DE,258,0
2023-08-06,ES,129,2
2023-08-06,FR,220,5
2023-08-06,GB,1187,32
2023-08-06,IN,442,4
2023-08-06,JP,340,25
2023-08-06,TR,165,1
2023-08-06,US,657,14
2023-08-07,AU,321,33
2023-08-07,BR,244,13
2023-08-07,CA,368,15
2023-08-07,DE,350,29
2023-08-07,ES,258,6
2023-08-07,FR,337,15
2023-08-07,GB,1878,73
2023-08-07,IN,634,10
2023-08-07,JP,483,52
2023-08-07,TR,303,17
2023-08-07,US,928,38
2023-08-08,AU,318,11
2023-08-08,BR,259,17
2023-08-08,CA,438,30
2023-08-08,DE,340,15
2023-08-08,ES,268,2
2023-08-08,FR,304,15
2023-08-08,GB,1701,68
2023-08-08,IN,650,11
2023-08-08,JP,464,39
2023-08-08,TR,298,4
2023-08-08,US,969,37
2023-08-09,AU,288,15
2023-08-09,BR,253,21
2023-08-09,CA,401,12
2023-08-09,DE,376,15
2023-08-09,ES,266,8
2023-08-09,FR,300,12
2023-08-09,GB,1705,73
2023-08-09,IN,599,10
2023-08-09,JP,421,32
2023-08-09,TR,333,4
2023-08-09,US,907,37
2023-08-10,AU,286,23
2023-08-10,BR,260,12
2023-08-10,CA,424,22
2023-08-10,DE,333,13
2023-08-10,ES,263,8
2023-08-10,FR,326,19
2023-08-10,GB,1581,70
2023-08-10,IN,542,7
2023-08-10,JP,419,25
2023-08-10,TR,273,9
2023-08-10,US,913,41
2023-08-11,AU,244,15
2023-08-11,BR,201,13
2023-08-11,CA,365,20
2023-08-11,DE,276,16
2023-08-11,ES,252,8
2023-08-11,FR,252,7
2023-08-11,GB,1554,61
2023-08-11,IN,550,8
2023-08-11,JP,356,34
2023-08-11,TR,294,6
2023-08-11,US,851,23
2023-08-12,AU,164,5
2023-08-12,BR,118,7
2023-08-12,CA,264,9
2023-08-12,DE,237,6
2023-08-12,ES,151,3
2023-08-12,FR,207,6
2023-08-12,GB,1175,25
2023-08-12,IN,432,2
2023-08-12,JP,347,15
2023-08-12,TR,185,0
2023-08-12,US,651,19
2023-08-13,AU,192,23
2023-08-13,BR,112,8
2023-08-13,CA,251,8
2023-08-13,DE,258,6
2023-08-13,ES,127,4
2023-08-13,FR,189,8
2023-08-13,GB,1176,31
2023-08-13,IN,403,3
2023-08-13,JP,320,17
2023-08-13,TR,178,1
2023-08-13,US,629,17
2023-08-14,AU,284,31
2023-08-14,BR,221,7
2023-08-14,CA,365,26
2023-08-14,DE,359,23
2023-08-14,ES,261,3
2023-08-14,FR,284,23
2023-08-14,GB,1653,53
2023-08-14,IN,544,7
2023-08-14,JP,448,41
2023-08-14,TR,288,8
2023-08-14,US,856,45
2023-08-15,AU,236,27
2023-08-15,BR,257,10
2023-08-15,CA,362,13
2023-08-15,DE,359,22
2023-08-15,ES,256,6
2023-08-15,FR,289,9
2023-08-15,GB,1696,56
2023-08-15,IN,492,7
2023-08-15,JP,456,42
2023-08-15,TR,258,1
2023-08-15,US,949,34
2023-08-16,AU,231,14
2023-08-16,BR,224,10
2023-08-16,CA,380,15
2023-08-16,DE,371,16
2023-08-16,ES,241,8
2023-08-16,FR,352,11
2023-08-16,GB,1614,58
2023-08-16,IN,592,6
2023-08-16,JP,529,37
2023-08-16,TR,275,7
2023-08-16,US,855,27
2023-08-17,AU,289,28
2023-08-17,BR,195,12
2023-08-17,CA,368,21
2023-08-17,DE,333,13
2023-08-17,ES,240,11
2023-08-17,FR,308,15
2023-08-17,GB,1637,56
2023-08-17,IN,581,12
2023-08-17,JP,556,33
2023-08-17,TR,255,5
2023-08-17,US,919,32
2023-08-18,AU,269,7
2023-08-18,BR,189,14
2023-08-18,CA,315,25
2023-08-18,DE,298,21
2023-08-18,ES,245,2
2023-08-18,FR,270,17
2023-08-18,GB,1535,59
2023-08-18,IN,506,10
2023-08-18,JP,479,29
2023-08-18,TR,249,8
2023-08-18,US,805,26
2023-08-19,AU,193,9
2023-08-19,BR,131,3
2023-08-19,CA,294,7
2023-08-19,DE,195,0
2023-08-19,ES,150,1
2023-08-19,FR,225,6
2023-08-19,GB,1089,33
2023-08-19,IN,464,5
2023-08-19,JP,300,9
2023-08-19,TR,163,1
2023-08-19,US,643,18
2023-08-20,AU,179,18
2023-08-20,BR,112,8
2023-08-20,CA,228,5
2023-08-20,DE,238,6
2023-08-20,ES,130,4
2023-08-20,FR,180,1
2023-08-20,GB,1039,32
2023-08-20,IN,390,0
2023-08-20,JP,322,12
2023-08-20,TR,192,3
2023-08-20,US,615,10
2023-08-21,AU,245,24
2023-08-21,BR,222,7
2023-08-21,CA,372,19
2023-08-21,DE,352,27
2023-08-21,ES,192,8
2023-08-21,FR,306,21
2023-08-21,GB,1539,89
2023-08-21,IN,540,10
2023-08-21,JP,551,58
2023-08-21,TR,278,6
2023-08-21,US,881,47
2023-08-22,AU,272,16
2023-08-22,BR,239,19
2023-08-22,CA,344,25
2023-08-22,DE,361,23
2023-08-22,ES,244,8
2023-08-22,FR,298,19
2023-08-22,GB,1547,59
2023-08-22,IN,582,12
2023-08-22,JP,474,27
2023-08-22,TR,307,10
2023-08-22,US,913,39
2023-08-23,AU,237,13
2023-08-23,BR,197,18
2023-08-23,CA,297,23
2023-08-23,DE,314,14
2023-08-23,ES,209,4
2023-08-23,FR,278,11
2023-08-23,GB,1551,43
2023-08-23,IN,485,9
2023-08-23,JP,463,25
2023-08-23,TR,286,6
2023-08-23,US,933,31
2023-08-24,AU,275,15
2023-08-24,BR,227,13
2023-08-24,CA,293,16
2023-08-24,DE,305,16
2023-08-24,ES,215,7
2023-08-24,FR,266,10
2023-08-24,GB,1464,53
2023-08-24,IN,459,6
2023-08-24,JP,472,30
2023-08-24,TR,387,10
2023-08-24,US,788,42
2023-08-25,AU,211,17
2023-08-25,BR,201,12
2023-08-25,CA,287,12
2023-08-25,DE,269,14
2023-08-25,ES,193,8
2023-08-25,FR,235,14
2023-08-25,GB,1338,49
2023-08-25,IN,413,5
2023-08-25,JP,470,32
2023-08-25,TR,253,4
2023-08-25,US,869,31
2023-08-26,AU,157,9
2023-08-26,BR,126,4
2023-08-26,CA,217,5
2023-08-26,DE,188,2
2023-08-26,ES,151,1
2023-08-26,FR,189,4
2023-08-26,GB,1102,22
2023-08-26,IN,361,2
2023-08-26,JP,307,14
2023-08-26,TR,201,0
2023-08-26,US,728,12
2023-08-27,AU,189,15
2023-08-27,BR,105,4
2023-08-27,CA,187,6
2023-08-27,DE,200,4
2023-08-27,ES,137,2
2023-08-27,FR,185,2
2023-08-27,GB,1031,25
2023-08-27,IN,344,5
2023-08-27,JP,318,19
2023-08-27,TR,202,0
2023-08-27,US,644,4
2023-08-28,AU,233,15
2023-08-28,BR,195,14
2023-08-28,CA,281,25
2023-08-28,DE,305,19
2023-08-28,ES,206,10
2023-08-28,FR,272,18
2023-08-28,GB,1330,80
2023-08-28,IN,390,12
2023-08-28,JP,478,48
2023-08-28,TR,259,12
2023-08-28,US,826,43
2023-08-29,AU,247,17
2023-08-29,BR,277,14
2023-08-29,CA,269,12
2023-08-29,DE,300,16
2023-08-29,ES,323,11
2023-08-29,FR,286,13
2023-08-29,GB,1468,49
2023-08-29,IN,433,5
2023-08-29,JP,533,40
2023-08-29,TR,282,7
2023-08-29,US,944,31
2023-08-30,AU,361,14
2023-08-30,BR,251,10
2023-08-30,CA,328,17
2023-08-30,DE,449,15
2023-08-30,ES,308,8
2023-08-30,FR,401,15
2023-08-30,GB,1429,42
2023-08-30,IN,536,5
2023-08-30,JP,604,37
2023-08-30,TR,352,0
2023-08-30,US,958,36
2023-08-31,AU,241,20
2023-08-31,BR,201,15
2023-08-31,CA,259,18
2023-08-31,DE,287,16
2023-08-31,ES,227,7
2023-08-31,FR,233,17
2023-08-31,GB,1440,51
2023-08-31,IN,436,8
2023-08-31,JP,470,49
2023-08-31,TR,279,5
2023-08-31,US,939,52
2023-09-01,AU,223,13
2023-09-01,BR,190,17
2023-09-01,CA,303,15
2023-09-01,DE,272,14
2023-09-01,ES,209,8
2023-09-01,FR,256,12
2023-09-01,GB,1394,49
2023-09-01,IN,471,4
2023-09-01,JP,404,37
2023-09-01,TR,217,5
2023-09-01,US,884,39
2023-09-02,AU,155,7
2023-09-02,BR,119,1
2023-09-02,CA,213,2
2023-09-02,DE,186,1
2023-09-02,ES,161,2
2023-09-02,FR,207,5
2023-09-02,GB,1022,21
2023-09-02,IN,406,5
2023-09-02,JP,330,11
2023-09-02,TR,156,1
2023-09-02,US,623,17
2023-09-03,AU,185,7
2023-09-03,BR,110,4
2023-09-03,CA,236,4
2023-09-03,DE,187,4
2023-09-03,ES,149,2
2023-09-03,FR,200,2
2023-09-03,GB,960,27
2023-09-03,IN,356,4
2023-09-03,JP,308,20
2023-09-03,TR,169,3
2023-09-03,US,551,16
2023-09-04,AU,245,20
2023-09-04,BR,227,15
2023-09-04,CA,302,6
2023-09-04,DE,342,22
2023-09-04,ES,275,13
2023-09-04,FR,277,10
2023-09-04,GB,1326,53
2023-09-04,IN,453,6
2023-09-04,JP,480,33
2023-09-04,TR,227,4
2023-09-04,US,737,22
2023-09-05,AU,241,15
2023-09-05,BR,198,9
2023-09-05,CA,336,30
2023-09-05,DE,338,28
2023-09-05,ES,242,7
2023-09-05,FR,275,16
2023-09-05,GB,1422,65
2023-09-05,IN,533,4
2023-09-05,JP,487,55
2023-09-05,TR,225,4
2023-09-05,US,788,43
2023-09-06,AU,243,23
2023-09-06,BR,184,17
2023-09-06,CA,372,19
2023-09-06,DE,321,17
2023-09-06,ES,264,13
2023-09-06,FR,281,12
2023-09-06,GB,1479,60
2023-09-06,IN,440,10
2023-09-06,JP,476,41
2023-09-06,TR,265,3
2023-09-06,US,855,37
2023-09-07,AU,230,15
2023-09-07,BR,152,13
2023-09-07,CA,359,15
2023-09-07,DE,284,15
2023-09-07,ES,217,8
2023-09-07,FR,281,18
2023-09-07,GB,1420,57
2023-09-07,IN,447,6
2023-09-07,JP,464,22
2023-09-07,TR,233,7
2023-09-07,US,816,39
2023-09-08,AU,228,13
2023-09-08,BR,163,11
2023-09-08,CA,310,23
2023-09-08,DE,231,13
2023-09-08,ES,214,11
2023-09-08,FR,262,16
2023-09-08,GB,1279,56
2023-09-08,IN,377,6
2023-09-08,JP,424,31
2023-09-08,TR,193,4
2023-09-08,US,742,41
2023-09-09,AU,189,7
2023-09-09,BR,149,3
2023-09-09,CA,269,6
2023-09-09,DE,247,6
2023-09-09,ES,190,2
2023-09-09,FR,250,1
2023-09-09,GB,1042,27
2023-09-09,IN,378,10
2023-09-09,JP,415,12
2023-09-09,TR,172,0
2023-09-09,US,789,17
2023-09-10,AU,245,10
2023-09-10,BR,141,3
2023-09-10,CA,300,8
2023-09-10,DE,264,5
2023-09-10,ES,183,6
2023-09-10,FR,227,4
2023-09-10,GB,1146,23
2023-09-10,IN,326,8
2023-09-10,JP,322,13
2023-09-10,TR,164,0
2023-09-10,US,640,16
2023-09-11,AU,273,21
2023-09-11,BR,226,14
2023-09-11,CA,269,26
2023-09-11,DE,314,18
2023-09-11,ES,234,8
2023-09-11,FR,332,15
2023-09-11,GB,1423,62
2023-09-11,IN,463,12
2023-09-11,JP,462,40
2023-09-11,TR,252,5
2023-09-11,US,763,28
2023-09-12,AU,290,18
2023-09-12,BR,236,16
2023-09-12,CA,397,22
2023-09-12,DE,394,12
2023-09-12,ES,319,10
2023-09-12,FR,358,9
2023-09-12,GB,1587,44
2023-09-12,IN,454,9
2023-09-12,JP,533,36
2023-09-12,TR,252,7
2023-09-12,US,836,41
2023-09-13,AU,246,23
2023-09-13,BR,209,9
2023-09-13,CA,412,19
2023-09-13,DE,325,13
2023-09-13,ES,282,3
2023-09-13,FR,333,13
2023-09-13,GB,1471,48
2023-09-13,IN,439,4
2023-09-13,JP,477,19
2023-09-13,TR,245,8
2023-09-13,US,841,41
2023-09-14,AU,201,14
2023-09-14,BR,183,9
2023-09-14,CA,405,17
2023-09-14,DE,269,10
2023-09-14,ES,228,3
2023-09-14,FR,252,10
2023-09-14,GB,1435,63
2023-09-14,IN,449,5
2023-09-14,JP,435,33
2023-09-14,TR,208,5
2023-09-14,US,740,42
2023-09-15,AU,227,18
2023-09-15,BR,201,17
2023-09-15,CA,363,19
2023-09-15,DE,247,12
2023-09-15,ES,219,7
2023-09-15,FR,284,12
2023-09-15,GB,1379,47
2023-09-15,IN,468,7
2023-09-15,JP,438,32
2023-09-15,TR,217,3
2023-09-15,US,790,25
2023-09-16,AU,157,8
2023-09-16,BR,116,5
2023-09-16,CA,253,4
2023-09-16,DE,151,1
2023-09-16,ES,123,5
2023-09-16,FR,200,7
2023-09-16,GB,1032,22
2023-09-16,IN,342,5
2023-09-16,JP,309,10
2023-09-16,TR,156,0
2023-09-16,US,689,14
2023-09-17,AU,163,9
2023-09-17,BR,115,12
2023-09-17,CA,214,4
2023-09-17,DE,201,4
2023-09-17,ES,124,2
2023-09-17,FR,193,1
2023-09-17,GB,1065,18
2023-09-17,IN,335,6
2023-09-17,JP,266,15
2023-09-17,TR,159,0
2023-09-17,US,605,15
2023-09-18,AU,236,21
2023-09-18,BR,199,15
2023-09-18,CA,375,26
2023-09-18,DE,361,10
2023-09-18,ES,215,5
2023-09-18,FR,264,34
2023-09-18,GB,1422,56
2023-09-18,IN,429,9
2023-09-18,JP,364,23
2023-09-18,TR,250,7
2023-09-18,US,786,36
2023-09-19,AU,211,22
2023-09-19,BR,196,5
2023-09-19,CA,386,19
2023-09-19,DE,334,18
2023-09-19,ES,245,6
2023-09-19,FR,318,10
2023-09-19,GB,1393,59
2023-09-19,IN,442,6
2023-09-19,JP,496,38
2023-09-19,TR,229,2
2023-09-19,US,858,36
2023-09-20,AU,227,22
2023-09-20,BR,220,15
2023-09-20,CA,323,20
2023-09-20,DE,294,12
2023-09-20,ES,269,11
2023-09-20,FR,263,17
2023-09-20,GB,1515,57
2023-09-20,IN,455,9
2023-09-20,JP,478,33
2023-09-20,TR,233,5
2023-09-20,US,747,44
2023-09-21,AU,255,24
2023-09-21,BR,199,11
2023-09-21,CA,280,18
2023-09-21,DE,329,18
2023-09-21,ES,264,12
2023-09-21,FR,294,14
2023-09-21,GB,1458,51
2023-09-21,IN,455,6
2023-09-21,JP,548,26
2023-09-21,TR,222,8
2023-09-21,US,858,39
2023-09-22,AU,237,12
2023-09-22,BR,165,15
2023-09-22,CA,303,15
2023-09-22,DE,251,15
2023-09-22,ES,240,8
2023-09-22,FR,239,14
2023-09-22,GB,1328,51
2023-09-22,IN,431,4
2023-09-22,JP,386,28
2023-09-22,TR,234,4
2023-09-22,US,794,35
2023-09-23,AU,171,4
2023-09-23,BR,118,2
2023-09-23,CA,273,4
2023-09-23,DE,216,3
2023-09-23,ES,174,3
2023-09-23,FR,223,4
2023-09-23,GB,974,18
2023-09-23,IN,357,2
2023-09-23,JP,345,11
2023-09-23,TR,149,0
2023-09-23,US,676,11
2023-09-24,AU,199,10
2023-09-24,BR,119,3
2023-09-24,CA,276,4
2023-09-24,DE,249,5
2023-09-24,ES,175,3
2023-09-24,FR,230,7
2023-09-24,GB,984,25
2023-09-24,IN,371,2
2023-09-24,JP,351,21
2023-09-24,TR,184,1
2023-09-24,US,734,12
2023-09-25,AU,269,26
2023-09-25,BR,188,13
2023-09-25,CA,342,32
2023-09-25,DE,270,21
2023-09-25,ES,214,4
2023-09-25,FR,291,18
2023-09-25,GB,1506,62
2023-09-25,IN,446,10
2023-09-25,JP,474,40
2023-09-25,TR,278,7
2023-09-25,US,1012,29
2023-09-26,AU,224,20
2023-09-26,BR,195,10
2023-09-26,CA,343,21
2023-09-26,DE,325,13
2023-09-26,ES,236,11
2023-09-26,FR,253,23
2023-09-26,GB,1475,48
2023-09-26,IN,483,3
2023-09-26,JP,507,29
2023-09-26,TR,236,5
2023-09-26,US,975,35
2023-09-27,AU,270,20
2023-09-27,BR,221,13
2023-09-27,CA,285,13
2023-09-27,DE,326,13
2023-09-27,ES,273,7
2023-09-27,FR,324,14
2023-09-27,GB,1538,42
2023-09-27,IN,477,9
2023-09-27,JP,451,25
2023-09-27,TR,208,9
2023-09-27,US,1130,34
